Dataset,Training_Release,%Training,%Defective_training,%Defective_testing,Classifier,Feature_Selection,Balancing,Sensitivity,TP,FP,TN,FN,Precision,Recall,ROC_Area,Kappa
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,No selection,Smote,No sensitive,0,1,268,12,0.0,0.0,0.6081164807930607,-0.006613392119040497
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,No selection,Smote,Sensitive threshold,1,3,266,11,0.25,0.08333333333333333,0.6110594795539034,0.1059090909090923
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,CFS with Best First,No sampling,No sensitive,2,0,269,10,1.0,0.16666666666666666,0.6184944237918215,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,CFS with Best First,Oversampling,No sensitive,2,0,269,10,1.0,0.16666666666666666,0.618184634448575,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,CFS with Best First,Oversampling,Sensitive threshold,2,0,269,10,1.0,0.16666666666666666,0.6615551425030979,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,CFS with Best First,Oversampling,Sensitive learning,2,0,269,10,1.0,0.16666666666666666,0.5833333333333334,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,CFS with Best First,Undersampling,No sensitive,2,0,269,10,1.0,0.16666666666666666,0.6614002478314746,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,CFS with Best First,Undersampling,Sensitive threshold,4,5,264,8,0.4444444444444444,0.3333333333333333,0.7297087980173482,0.3574318381706249
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,CFS with Best First,Undersampling,Sensitive learning,2,0,269,10,1.0,0.16666666666666666,0.5833333333333334,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,CFS with Best First,Smote,No sensitive,2,0,269,10,1.0,0.16666666666666666,0.6188042131350682,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,CFS with Best First,Smote,Sensitive threshold,2,1,268,10,0.6666666666666666,0.16666666666666666,0.5799256505576208,0.25392227854211974
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Random Forest,CFS with Best First,Smote,Sensitive learning,2,0,269,10,1.0,0.16666666666666666,0.5833333333333334,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,No selection,Undersampling,Sensitive threshold,4,1,268,8,0.8,0.3333333333333333,0.7044609665427509,0.45694653210221203
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,No sampling,No sensitive,2,0,269,10,1.0,0.16666666666666666,0.8745353159851301,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,No sampling,Sensitive threshold,2,0,269,10,1.0,0.16666666666666666,0.8745353159851301,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,No sampling,Sensitive learning,2,0,269,10,1.0,0.16666666666666666,0.5833333333333334,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,Oversampling,No sensitive,2,0,269,10,1.0,0.16666666666666666,0.8229553903345725,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,Oversampling,Sensitive threshold,2,0,269,10,1.0,0.16666666666666666,0.8824349442379182,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,Oversampling,Sensitive learning,2,0,269,10,1.0,0.16666666666666666,0.5833333333333334,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,Undersampling,No sensitive,2,0,269,10,1.0,0.16666666666666666,0.8519206939281289,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,Undersampling,Sensitive threshold,4,5,264,8,0.4444444444444444,0.3333333333333333,0.7656443618339529,0.3574318381706249
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,Undersampling,Sensitive learning,2,0,269,10,1.0,0.16666666666666666,0.5833333333333334,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,Smote,No sensitive,2,0,269,10,1.0,0.16666666666666666,0.8562577447335812,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,Smote,Sensitive threshold,2,1,268,10,0.6666666666666666,0.16666666666666666,0.845724907063197,0.25392227854211974
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,IBk,CFS with Best First,Smote,Sensitive learning,2,0,269,10,1.0,0.16666666666666666,0.5833333333333334,0.2768914050437469
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,No sampling,No sensitive,1,3,266,11,0.25,0.08333333333333333,0.8615241635687733,0.1059090909090923
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,No sampling,Sensitive threshold,0,1,268,12,0.0,0.0,0.8615241635687733,-0.006613392119040497
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,No sampling,Sensitive learning,0,1,268,12,0.0,0.0,0.49814126394052044,-0.006613392119040497
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,Oversampling,No sensitive,2,7,262,10,0.2222222222222222,0.16666666666666666,0.8627633209417596,0.1597185576077392
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,Oversampling,Sensitive threshold,2,8,261,10,0.2,0.16666666666666666,0.8641573729863693,0.14877145742174339
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,Oversampling,Sensitive learning,1,4,265,11,0.2,0.08333333333333333,0.5342317224287485,0.09491088683701938
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,Undersampling,No sensitive,2,8,261,10,0.2,0.16666666666666666,0.8632280049566295,0.14877145742174339
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,Undersampling,Sensitive threshold,2,8,261,10,0.2,0.16666666666666666,0.8632280049566295,0.14877145742174339
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,Undersampling,Sensitive learning,1,4,265,11,0.2,0.08333333333333333,0.5342317224287485,0.09491088683701938
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,Smote,No sensitive,2,8,261,10,0.2,0.16666666666666666,0.8635377942998761,0.14877145742174339
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,Smote,Sensitive threshold,2,7,262,10,0.2222222222222222,0.16666666666666666,0.8652416356877324,0.1597185576077392
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,No selection,Smote,Sensitive learning,1,4,265,11,0.2,0.08333333333333333,0.5342317224287485,0.09491088683701938
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,No sampling,No sensitive,2,8,261,10,0.2,0.16666666666666666,0.8592007434944238,0.14877145742174339
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,No sampling,Sensitive threshold,2,6,263,10,0.25,0.16666666666666666,0.8592007434944238,0.171702284450994
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,No sampling,Sensitive learning,1,4,265,11,0.2,0.08333333333333333,0.5342317224287485,0.09491088683701938
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,Oversampling,No sensitive,6,14,255,6,0.3,0.5,0.8593556381660471,0.33975563909774464
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,Oversampling,Sensitive threshold,6,14,255,6,0.3,0.5,0.8604399008674102,0.33975563909774464
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,Oversampling,Sensitive learning,5,11,258,7,0.3125,0.4166666666666667,0.6878872366790583,0.32415820416889335
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,Undersampling,No sensitive,6,14,255,6,0.3,0.5,0.86090458488228,0.33975563909774464
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,Undersampling,Sensitive threshold,7,19,250,5,0.2692307692307692,0.5833333333333334,0.8596654275092936,0.329222200119356
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,Undersampling,Sensitive learning,5,9,260,7,0.35714285714285715,0.4166666666666667,0.6916047087980174,0.35494978479196476
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,Smote,No sensitive,6,14,255,6,0.3,0.5,0.8607496902106567,0.33975563909774464
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,Smote,Sensitive threshold,4,9,260,8,0.3076923076923077,0.3333333333333333,0.8604399008674102,0.28839565023089536
ZOOKEEPER,5,0.1539629936481635,0.006278026905829596,0.042704626334519574,Naive Bayes,CFS with Best First,Smote,Sensitive learning,5,9,260,7,0.35714285714285715,0.4166666666666667,0.6916047087980174,0.35494978479196476
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No selection,No sampling,No sensitive,2,0,271,10,1.0,0.16666666666666666,0.9721709717097171,0.27695452222789957
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No selection,Oversampling,No sensitive,8,8,263,4,0.5,0.6666666666666666,0.9571033210332104,0.5496021220159152
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No selection,Oversampling,Sensitive threshold,7,8,263,5,0.4666666666666667,0.5833333333333334,0.949569495694957,0.4947122647987913
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No selection,Oversampling,Sensitive learning,2,5,266,10,0.2857142857142857,0.16666666666666666,0.5741082410824109,0.18506431176809288
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No selection,Undersampling,No sensitive,8,7,264,4,0.5333333333333333,0.6666666666666666,0.948339483394834,0.5724488394451305
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No selection,Undersampling,Sensitive threshold,7,34,237,5,0.17073170731707318,0.5833333333333334,0.8766912669126691,0.2124866214769891
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No selection,Undersampling,Sensitive learning,2,5,266,10,0.2857142857142857,0.16666666666666666,0.5741082410824109,0.18506431176809288
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No selection,Smote,No sensitive,8,3,268,4,0.7272727272727273,0.6666666666666666,0.9669434194341944,0.6827862289831871
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No selection,Smote,Sensitive threshold,6,3,268,6,0.6666666666666666,0.5,0.9709409594095941,0.5552645364064958
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,No selection,Smote,Sensitive learning,1,1,270,11,0.5,0.08333333333333333,0.5398216482164822,0.13234542667348084
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,CFS with Best First,No sampling,No sensitive,10,0,271,2,1.0,0.8333333333333334,0.9995387453874539,0.9054460407617768
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,CFS with Best First,Oversampling,No sensitive,12,8,263,0,0.6,1.0,0.9918511685116851,0.7360074626865672
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,CFS with Best First,Oversampling,Sensitive threshold,12,11,260,0,0.5217391304347826,1.0,0.9838560885608856,0.667165615310595
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,CFS with Best First,Oversampling,Sensitive learning,12,5,266,0,0.7058823529411765,1.0,0.9907749077490775,0.8185664828824207
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,CFS with Best First,Undersampling,No sensitive,12,8,263,0,0.6,1.0,0.9918511685116851,0.7360074626865672
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,CFS with Best First,Undersampling,Sensitive threshold,12,43,228,0,0.21818181818181817,1.0,0.9501845018450185,0.3101864973640953
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,CFS with Best First,Undersampling,Sensitive learning,12,6,265,0,0.6666666666666666,1.0,0.988929889298893,0.7892777364110197
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,CFS with Best First,Smote,No sensitive,12,7,264,0,0.631578947368421,1.0,0.9898523985239852,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,CFS with Best First,Smote,Sensitive threshold,12,7,264,0,0.631578947368421,1.0,0.9912361623616236,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Random Forest,CFS with Best First,Smote,Sensitive learning,12,6,265,0,0.6666666666666666,1.0,0.988929889298893,0.7892777364110197
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,No sampling,No sensitive,7,4,267,5,0.6363636363636364,0.5833333333333334,0.894680196801968,0.5921537229783825
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,No sampling,Sensitive threshold,7,4,267,5,0.6363636363636364,0.5833333333333334,0.894680196801968,0.5921537229783825
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,No sampling,Sensitive learning,7,4,267,5,0.6363636363636364,0.5833333333333334,0.7842865928659286,0.5921537229783825
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,Oversampling,No sensitive,9,11,260,3,0.45,0.75,0.9431119311193112,0.5380130597014922
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,Oversampling,Sensitive threshold,8,13,258,4,0.38095238095238093,0.6666666666666666,0.8505535055350554,0.4554612337294853
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,Oversampling,Sensitive learning,9,11,260,3,0.45,0.75,0.8547047970479705,0.5380130597014922
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,Undersampling,No sensitive,8,11,260,4,0.42105263157894735,0.6666666666666666,0.9059040590405905,0.4895996152458814
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,Undersampling,Sensitive threshold,8,37,234,4,0.17777777777777778,0.6666666666666666,0.7947416974169742,0.2290877682546009
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,Undersampling,Sensitive learning,8,11,260,4,0.42105263157894735,0.6666666666666666,0.8130381303813038,0.4895996152458814
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,Smote,No sensitive,8,6,265,4,0.5714285714285714,0.6666666666666666,0.9111316113161132,0.59698091711763
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,Smote,Sensitive threshold,8,6,265,4,0.5714285714285714,0.6666666666666666,0.9009840098400984,0.59698091711763
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,No selection,Smote,Sensitive learning,8,6,265,4,0.5714285714285714,0.6666666666666666,0.8222632226322263,0.59698091711763
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,No sampling,No sensitive,11,0,271,1,1.0,0.9166666666666666,0.9998462484624846,0.9546837469975977
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,No sampling,Sensitive threshold,11,0,271,1,1.0,0.9166666666666666,0.9998462484624846,0.9546837469975977
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,No sampling,Sensitive learning,11,0,271,1,1.0,0.9166666666666666,0.9583333333333334,0.9546837469975977
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,Oversampling,No sensitive,12,7,264,0,0.631578947368421,1.0,0.9893911439114391,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,Oversampling,Sensitive threshold,12,11,260,0,0.5217391304347826,1.0,0.9810885608856088,0.667165615310595
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,Oversampling,Sensitive learning,12,7,264,0,0.631578947368421,1.0,0.9870848708487084,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,Undersampling,No sensitive,12,7,264,0,0.631578947368421,1.0,0.9900061500615006,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,Undersampling,Sensitive threshold,12,43,228,0,0.21818181818181817,1.0,0.897140221402214,0.3101864973640953
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,Undersampling,Sensitive learning,12,7,264,0,0.631578947368421,1.0,0.9870848708487084,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,Smote,No sensitive,12,7,264,0,0.631578947368421,1.0,0.9900061500615006,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,Smote,Sensitive threshold,12,7,264,0,0.631578947368421,1.0,0.9906211562115621,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,IBk,CFS with Best First,Smote,Sensitive learning,12,7,264,0,0.631578947368421,1.0,0.9870848708487084,0.761813153781412
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,No sampling,No sensitive,2,6,265,10,0.25,0.16666666666666666,0.7712177121771218,0.17190929041697162
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,No sampling,Sensitive threshold,1,3,268,11,0.25,0.08333333333333333,0.7712177121771218,0.10604693140794133
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,No sampling,Sensitive learning,1,3,268,11,0.25,0.08333333333333333,0.5361316113161132,0.10604693140794133
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,Oversampling,No sensitive,4,10,261,8,0.2857142857142857,0.3333333333333333,0.8131918819188192,0.2745656508117345
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,Oversampling,Sensitive threshold,7,18,253,5,0.28,0.5833333333333334,0.7476937269372693,0.34059365819065945
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,Oversampling,Sensitive learning,2,7,264,10,0.2222222222222222,0.16666666666666666,0.5704182041820418,0.1599441243233812
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,Undersampling,No sensitive,5,11,260,7,0.3125,0.4166666666666667,0.8070418204182042,0.3244031830238722
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,Undersampling,Sensitive threshold,2,7,264,10,0.2222222222222222,0.16666666666666666,0.8219557195571956,0.1599441243233812
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,Undersampling,Sensitive learning,2,7,264,10,0.2222222222222222,0.16666666666666666,0.5704182041820418,0.1599441243233812
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,Smote,No sensitive,5,11,260,7,0.3125,0.4166666666666667,0.7498462484624846,0.3244031830238722
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,Smote,Sensitive threshold,1,4,267,11,0.2,0.08333333333333333,0.8236469864698647,0.09507567682796843
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,No selection,Smote,Sensitive learning,2,7,264,10,0.2222222222222222,0.16666666666666666,0.5704182041820418,0.1599441243233812
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,No sampling,No sensitive,4,8,263,8,0.3333333333333333,0.3333333333333333,0.8593173431734318,0.30381303813038146
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,No sampling,Sensitive threshold,2,6,265,10,0.25,0.16666666666666666,0.8593173431734318,0.17190929041697162
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,No sampling,Sensitive learning,2,6,265,10,0.25,0.16666666666666666,0.5722632226322263,0.17190929041697162
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,Oversampling,No sensitive,8,51,220,4,0.13559322033898305,0.6666666666666666,0.8594710947109471,0.16662204850886111
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,Oversampling,Sensitive threshold,8,38,233,4,0.17391304347826086,0.6666666666666666,0.8599323493234933,0.22364467668190685
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,Oversampling,Sensitive learning,6,15,256,6,0.2857142857142857,0.5,0.7223247232472325,0.3273344651952466
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,Undersampling,No sensitive,8,51,220,4,0.13559322033898305,0.6666666666666666,0.8605473554735548,0.16662204850886111
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,Undersampling,Sensitive threshold,8,58,213,4,0.12121212121212122,0.6666666666666666,0.8620848708487084,0.14367984382625654
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,Undersampling,Sensitive learning,6,14,257,6,0.3,0.5,0.724169741697417,0.34001865671641807
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,Smote,No sensitive,8,51,220,4,0.13559322033898305,0.6666666666666666,0.8599323493234933,0.16662204850886111
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,Smote,Sensitive threshold,6,14,257,6,0.3,0.5,0.860239852398524,0.34001865671641807
ZOOKEEPER,6,0.1927644297155482,0.013610315186246419,0.04240282685512368,Naive Bayes,CFS with Best First,Smote,Sensitive learning,6,14,257,6,0.3,0.5,0.724169741697417,0.34001865671641807
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No selection,No sampling,No sensitive,5,7,322,13,0.4166666666666667,0.2777777777777778,0.8590847686592368,0.3044698336339945
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No selection,Oversampling,No sensitive,8,16,313,10,0.3333333333333333,0.4444444444444444,0.8524147247551502,0.3419401896425971
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No selection,Oversampling,Sensitive threshold,8,17,312,10,0.32,0.4444444444444444,0.8543566362715299,0.3317880322373581
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No selection,Oversampling,Sensitive learning,3,4,325,15,0.42857142857142855,0.16666666666666666,0.5772543059777102,0.21726225810281458
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No selection,Undersampling,No sensitive,8,17,312,10,0.32,0.4444444444444444,0.8613644039175954,0.3317880322373581
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No selection,Undersampling,Sensitive threshold,8,40,289,10,0.16666666666666666,0.4444444444444444,0.8067375886524822,0.18059884764333617
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No selection,Undersampling,Sensitive learning,1,3,326,17,0.25,0.05555555555555555,0.5232185072610605,0.07343124165554066
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No selection,Smote,No sensitive,6,17,312,12,0.2608695652173913,0.3333333333333333,0.849290780141844,0.24897380401522462
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No selection,Smote,Sensitive threshold,7,16,313,11,0.30434782608695654,0.3888888888888889,0.8763086795001689,0.30076871408314004
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,No selection,Smote,Sensitive learning,3,3,326,15,0.5,0.16666666666666666,0.578774062816616,0.23002958579881563
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,CFS with Best First,No sampling,No sensitive,5,13,316,13,0.2777777777777778,0.2777777777777778,0.7511820330969267,0.23826409996622794
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,CFS with Best First,No sampling,Sensitive learning,1,1,328,17,0.5,0.05555555555555555,0.526258020938872,0.09056493884682483
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,CFS with Best First,Oversampling,No sensitive,5,13,316,13,0.2777777777777778,0.2777777777777778,0.6086626139817629,0.23826409996622794
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,CFS with Best First,Oversampling,Sensitive threshold,5,16,313,13,0.23809523809523808,0.2777777777777778,0.6271529888551165,0.2124129294826642
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,CFS with Best First,Oversampling,Sensitive learning,5,12,317,13,0.29411764705882354,0.2777777777777778,0.6206518068220196,0.2478106303650394
ZOOKEEPER,7,0.23184203258768296,0.01846337105419893,0.05187319884726225,Random Forest,CFS with Best First,Undersampling,No sensitive,5,15,314,13,0.25,0.2777777777777778,0.7419790611279973,0.22060003208727733
