Dataset,Training_Release,%Training,%Defective_training,%Defective_testing,Classifier,Feature_Selection,Balancing,Sensitivity,TP,FP,TN,FN,Precision,Recall,ROC_Area,Kappa
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,CFS with Best First,Oversampling,Sensitive learning,7,50,367,15,0.12280701754385964,0.3181818181818182,0.5991388707216045,0.11307618189164823
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,CFS with Best First,Undersampling,No sensitive,14,152,265,8,0.08433734939759036,0.6363636363636364,0.6981687377370831,0.06630509916520456
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,CFS with Best First,Undersampling,Sensitive threshold,15,159,258,7,0.08620689655172414,0.6818181818181818,0.6994222803575322,0.0703423993468389
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,CFS with Best First,Undersampling,Sensitive learning,9,51,366,13,0.15,0.4090909090909091,0.6433943754087639,0.15774326998021482
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,CFS with Best First,Smote,No sensitive,16,158,259,6,0.09195402298850575,0.7272727272727273,0.7157728362764334,0.08154309333061191
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,CFS with Best First,Smote,Sensitive threshold,7,59,358,15,0.10606060606060606,0.3181818181818182,0.6359821233921953,0.09074115539632742
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,CFS with Best First,Smote,Sensitive learning,10,60,357,12,0.14285714285714285,0.45454545454545453,0.6553302812295618,0.15278224509488594
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,No sampling,No sensitive,11,101,316,11,0.09821428571428571,0.5,0.7007303248310442,0.08775835838064489
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,No sampling,Sensitive threshold,3,35,382,19,0.07894736842105263,0.13636363636363635,0.7034009156311315,0.03899789200583723
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,No sampling,Sensitive learning,3,25,392,19,0.10714285714285714,0.13636363636363635,0.5382057989971659,0.06767062457766165
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,Oversampling,No sensitive,15,145,272,7,0.09375,0.6818181818181818,0.7034009156311315,0.08413626506354839
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,Oversampling,Sensitive threshold,7,74,343,15,0.08641975308641975,0.3181818181818182,0.6514606496620885,0.0619883321729526
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,Oversampling,Sensitive learning,8,62,355,14,0.11428571428571428,0.36363636363636365,0.6074776542402441,0.10571459204460129
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,Undersampling,No sensitive,14,138,279,8,0.09210526315789473,0.6363636363636364,0.7044364508393285,0.08040402881000876
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,Undersampling,Sensitive threshold,16,241,176,6,0.0622568093385214,0.7272727272727273,0.6364181382166993,0.024646272026481213
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,Undersampling,Sensitive learning,7,56,361,15,0.1111111111111111,0.3181818181818182,0.591944626117288,0.09767536114408179
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,Smote,No sensitive,15,151,266,7,0.09036144578313253,0.6818181818181818,0.684434270765206,0.0779762854256395
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,Smote,Sensitive threshold,7,67,350,15,0.0945945945945946,0.3181818181818182,0.697405711794201,0.07431598436535654
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Random Forest,Wrapper with Best First,Smote,Sensitive learning,6,63,354,16,0.08695652173913043,0.2727272727272727,0.5608240680183126,0.06046650231625705
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,No sampling,No sensitive,16,113,304,6,0.12403100775193798,0.7272727272727273,0.7448223239590146,0.13812218500981643
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,No sampling,Sensitive threshold,16,113,304,6,0.12403100775193798,0.7272727272727273,0.7448223239590146,0.13812218500981643
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,No sampling,Sensitive learning,16,113,304,6,0.12403100775193798,0.7272727272727273,0.7281447569217353,0.13812218500981643
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,Oversampling,No sensitive,20,172,245,2,0.10416666666666667,0.9090909090909091,0.7417702201874864,0.1065755924115184
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,Oversampling,Sensitive threshold,14,91,326,8,0.13333333333333333,0.6363636363636364,0.7562677131022455,0.1500400915260205
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,Oversampling,Sensitive learning,20,168,249,2,0.10638297872340426,0.9090909090909091,0.7531066056245912,0.11067947281870401
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,Undersampling,No sensitive,19,165,252,3,0.10326086956521739,0.8636363636363636,0.775452365380423,0.10427749034467686
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,Undersampling,Sensitive threshold,12,140,277,10,0.07894736842105263,0.5454545454545454,0.6173424896446479,0.05520961864041998
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,Undersampling,Sensitive learning,19,161,256,3,0.10555555555555556,0.8636363636363636,0.7387726182690212,0.10849699101017861
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,Smote,No sensitive,18,159,258,4,0.1016949152542373,0.8181818181818182,0.7644429910616961,0.10073768740653255
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,Smote,Sensitive threshold,7,72,345,15,0.08860759493670886,0.3181818181818182,0.5220732504905167,0.06534028338594804
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,No selection,Smote,Sensitive learning,18,156,261,4,0.10344827586206896,0.8181818181818182,0.7220405493786789,0.10394448129815795
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,No sampling,No sensitive,9,123,294,13,0.06818181818181818,0.4090909090909091,0.5910725964682799,0.03388459173436028
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,No sampling,Sensitive threshold,9,123,294,13,0.06818181818181818,0.4090909090909091,0.5910725964682799,0.03388459173436028
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,No sampling,Sensitive learning,9,123,294,13,0.06818181818181818,0.4090909090909091,0.5570634401569653,0.03388459173436028
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,Oversampling,No sensitive,11,152,265,11,0.06748466257668712,0.5,0.5700348811859604,0.033575084748051834
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,Oversampling,Sensitive threshold,10,92,325,12,0.09803921568627451,0.45454545454545453,0.6377261826902114,0.08592936654120285
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,Oversampling,Sensitive learning,11,148,269,11,0.06918238993710692,0.5,0.5725419664268585,0.03673598940148769
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,Undersampling,No sensitive,11,157,260,11,0.06547619047619048,0.5,0.5945062132112492,0.02980872951143166
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,Undersampling,Sensitive threshold,14,178,239,8,0.07291666666666667,0.6363636363636364,0.5912361020274689,0.04496011602610594
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,Undersampling,Sensitive learning,11,154,263,11,0.06666666666666667,0.5,0.565347721822542,0.03204468616786714
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,Smote,No sensitive,12,153,264,10,0.07272727272727272,0.5454545454545454,0.6144538914323087,0.04377747785068086
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,Smote,Sensitive threshold,10,92,325,12,0.09803921568627451,0.45454545454545453,0.5897100501417049,0.08592936654120285
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,CFS with Best First,Smote,Sensitive learning,12,153,264,10,0.07272727272727272,0.5454545454545454,0.5892740353172008,0.04377747785068086
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,No sampling,No sensitive,15,112,305,7,0.11811023622047244,0.6818181818181818,0.7260736865053412,0.12674055129298104
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,No sampling,Sensitive threshold,15,112,305,7,0.11811023622047244,0.6818181818181818,0.7260736865053412,0.12674055129298104
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,No sampling,Sensitive learning,15,112,305,7,0.11811023622047244,0.6818181818181818,0.7066165249618487,0.12674055129298104
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,Oversampling,No sensitive,16,167,250,6,0.08743169398907104,0.7272727272727273,0.69647918029213,0.07317281524962467
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,Oversampling,Sensitive threshold,10,68,349,12,0.1282051282051282,0.45454545454545453,0.618160017440593,0.1321538005337551
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,Oversampling,Sensitive learning,16,166,251,6,0.08791208791208792,0.7272727272727273,0.6645955962502725,0.07406680727914829
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,Undersampling,No sensitive,16,149,268,6,0.09696969696969697,0.7272727272727273,0.7131567473294091,0.09070864458193574
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,Undersampling,Sensitive threshold,13,225,192,9,0.0546218487394958,0.5909090909090909,0.5270329191192501,0.00908669984951953
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,Undersampling,Sensitive learning,16,145,272,6,0.09937888198757763,0.7272727272727273,0.6897754523653804,0.09506777879404255
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,Smote,No sensitive,15,150,267,7,0.09090909090909091,0.6818181818181818,0.6775670372792675,0.07897585289912203
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,Smote,Sensitive threshold,11,90,327,11,0.10891089108910891,0.5,0.6453019402659691,0.10522067281496597
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,IBk,Wrapper with Best First,Smote,Sensitive learning,15,147,270,7,0.09259259259259259,0.6818181818181818,0.6646500981033355,0.08203888768194667
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,No sampling,No sensitive,8,59,358,14,0.11940298507462686,0.36363636363636365,0.7389906256812732,0.11283669684134806
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,No sampling,Sensitive threshold,8,55,362,14,0.12698412698412698,0.36363636363636365,0.7389361238282102,0.12309295660481186
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,No sampling,Sensitive learning,8,55,362,14,0.12698412698412698,0.36363636363636365,0.6158709396119468,0.12309295660481186
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,Oversampling,No sensitive,8,53,364,14,0.13114754098360656,0.36363636363636365,0.736592544146501,0.1285811631558681
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,Oversampling,Sensitive threshold,6,45,372,16,0.11764705882352941,0.2727272727272727,0.737410071942446,0.10146629533939536
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,Oversampling,Sensitive learning,7,48,369,15,0.12727272727272726,0.3181818181818182,0.6015369522563767,0.1187266991683395
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,Undersampling,No sensitive,8,50,367,14,0.13793103448275862,0.36363636363636365,0.7302158273381295,0.1373126995824124
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,Undersampling,Sensitive threshold,8,52,365,14,0.13333333333333333,0.36363636363636365,0.7323959014606497,0.13142274716709657
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,Undersampling,Sensitive learning,8,49,368,14,0.14035087719298245,0.36363636363636365,0.6230651842162633,0.14036614552575133
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,Smote,No sensitive,8,60,357,14,0.11764705882352941,0.36363636363636365,0.7428057553956835,0.11041130401445821
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,Smote,Sensitive threshold,11,75,342,11,0.12790697674418605,0.5,0.7333769348157837,0.13463830567525442
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,No selection,Smote,Sensitive learning,8,55,362,14,0.12698412698412698,0.36363636363636365,0.6158709396119468,0.12309295660481186
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,No sampling,No sensitive,10,66,351,12,0.13157894736842105,0.45454545454545453,0.7056899934597777,0.1370028731286855
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,No sampling,Sensitive threshold,8,61,356,14,0.11594202898550725,0.36363636363636365,0.7058534990189667,0.10803781865467435
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,No sampling,Sensitive learning,8,61,356,14,0.11594202898550725,0.36363636363636365,0.6086766950076302,0.10803781865467435
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,Oversampling,No sensitive,10,66,351,12,0.13157894736842105,0.45454545454545453,0.7019293655984303,0.1370028731286855
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,Oversampling,Sensitive threshold,10,67,350,12,0.12987012987012986,0.45454545454545453,0.6906474820143885,0.13455443815037538
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,Oversampling,Sensitive learning,8,60,357,14,0.11764705882352941,0.36363636363636365,0.6098757357750163,0.11041130401445821
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,Undersampling,No sensitive,10,65,352,12,0.13333333333333333,0.45454545454545453,0.6820361892304339,0.13950054731054126
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,Undersampling,Sensitive threshold,12,90,327,10,0.11764705882352941,0.5454545454545454,0.7281447569217353,0.12108592936654117
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,Undersampling,Sensitive learning,7,59,358,15,0.10606060606060606,0.3181818181818182,0.5883475038151297,0.09074115539632742
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,Smote,No sensitive,10,68,349,12,0.1282051282051282,0.45454545454545453,0.7081970787006758,0.1321538005337551
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,Smote,Sensitive threshold,9,64,353,13,0.1232876712328767,0.4090909090909091,0.7025288859821234,0.12184033460629187
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,CFS with Best First,Smote,Sensitive learning,9,62,355,13,0.1267605633802817,0.4090909090909091,0.6302049269675168,0.12672731612868984
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,No sampling,No sensitive,9,65,352,13,0.12162162162162163,0.4090909090909091,0.7207870067582298,0.11947130220119276
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,No sampling,Sensitive threshold,7,55,362,15,0.11290322580645161,0.3181818181818182,0.7208960104643558,0.10009370973409885
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,No sampling,Sensitive learning,7,55,362,15,0.11290322580645161,0.3181818181818182,0.5931436668846741,0.10009370973409885
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,Oversampling,No sensitive,11,74,343,11,0.12941176470588237,0.5,0.7291802921299324,0.13688617491268223
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,Oversampling,Sensitive threshold,10,65,352,12,0.13333333333333333,0.45454545454545453,0.7180074122520166,0.13950054731054126
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,Oversampling,Sensitive learning,8,59,358,14,0.11940298507462686,0.36363636363636365,0.6110747765424024,0.11283669684134806
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,Undersampling,No sensitive,10,66,351,12,0.13157894736842105,0.45454545454545453,0.7127752343579682,0.1370028731286855
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,Undersampling,Sensitive threshold,7,57,360,15,0.109375,0.3181818181818182,0.7066165249618487,0.0953116950025762
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,Undersampling,Sensitive learning,7,56,361,15,0.1111111111111111,0.3181818181818182,0.591944626117288,0.09767536114408179
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,Smote,No sensitive,10,71,346,12,0.12345679012345678,0.45454545454545453,0.7184434270765206,0.12522507382421416
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,Smote,Sensitive threshold,11,82,335,11,0.11827956989247312,0.5,0.72405711794201,0.119974996227879
BOOKKEEPER,2,0.17406692406692406,0.3290203327171904,0.05011389521640091,Naive Bayes,Wrapper with Best First,Smote,Sensitive learning,7,60,357,15,0.1044776119402985,0.3181818181818182,0.5871484630477436,0.08853085291919263
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,No selection,No sampling,No sensitive,1,3,366,69,0.25,0.014285714285714285,0.533894696089818,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,No selection,Oversampling,No sensitive,1,3,366,69,0.25,0.014285714285714285,0.5177700348432056,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,No selection,Oversampling,Sensitive learning,1,3,366,69,0.25,0.014285714285714285,0.5030778164924506,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,No selection,Undersampling,No sensitive,1,3,366,69,0.25,0.014285714285714285,0.5935540069686411,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,No selection,Smote,No sensitive,1,3,366,69,0.25,0.014285714285714285,0.528319783197832,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,No selection,Smote,Sensitive learning,1,3,366,69,0.25,0.014285714285714285,0.5030778164924506,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,CFS with Best First,No sampling,No sensitive,1,2,367,69,0.3333333333333333,0.014285714285714285,0.6847657762291909,0.014481297625446945
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,CFS with Best First,Oversampling,No sensitive,3,5,364,67,0.375,0.04285714285714286,0.6384436701509872,0.04570980013284263
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,CFS with Best First,Oversampling,Sensitive threshold,1,2,367,69,0.3333333333333333,0.014285714285714285,0.6006387921022067,0.014481297625446945
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,CFS with Best First,Oversampling,Sensitive learning,1,2,367,69,0.3333333333333333,0.014285714285714285,0.5044328300425861,0.014481297625446945
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,CFS with Best First,Undersampling,No sensitive,2,5,364,68,0.2857142857142857,0.02857142857142857,0.6575300038714673,0.023641958382841836
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,CFS with Best First,Undersampling,Sensitive threshold,3,6,363,67,0.3333333333333333,0.04285714285714286,0.6516647309330236,0.0411118757667338
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,CFS with Best First,Smote,No sensitive,2,5,364,68,0.2857142857142857,0.02857142857142857,0.6536778939217963,0.023641958382841836
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,CFS with Best First,Smote,Sensitive threshold,1,2,367,69,0.3333333333333333,0.014285714285714285,0.6050716221447929,0.014481297625446945
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Random Forest,CFS with Best First,Smote,Sensitive learning,1,2,367,69,0.3333333333333333,0.014285714285714285,0.5044328300425861,0.014481297625446945
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,No selection,No sampling,No sensitive,1,3,366,69,0.25,0.014285714285714285,0.6642857142857143,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,No selection,No sampling,Sensitive threshold,1,3,366,69,0.25,0.014285714285714285,0.6642857142857143,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,No selection,No sampling,Sensitive learning,1,3,366,69,0.25,0.014285714285714285,0.5030778164924506,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,No selection,Oversampling,No sensitive,1,3,366,69,0.25,0.014285714285714285,0.6267324816105304,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,No selection,Oversampling,Sensitive learning,1,3,366,69,0.25,0.014285714285714285,0.5030778164924506,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,No selection,Undersampling,No sensitive,1,3,366,69,0.25,0.014285714285714285,0.6257065427797135,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,No selection,Undersampling,Sensitive learning,1,3,366,69,0.25,0.014285714285714285,0.5030778164924506,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,No selection,Smote,No sensitive,1,3,366,69,0.25,0.014285714285714285,0.5999419279907084,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,No selection,Smote,Sensitive learning,1,3,366,69,0.25,0.014285714285714285,0.5030778164924506,0.009960533734260705
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,No sampling,No sensitive,1,5,364,69,0.16666666666666666,0.014285714285714285,0.6590205187766164,0.0011683679744182514
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,No sampling,Sensitive threshold,1,5,364,69,0.16666666666666666,0.014285714285714285,0.6590205187766164,0.0011683679744182514
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,No sampling,Sensitive learning,1,5,364,69,0.16666666666666666,0.014285714285714285,0.5003677893921796,0.0011683679744182514
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,Oversampling,No sensitive,4,8,361,66,0.3333333333333333,0.05714285714285714,0.5314750290360046,0.053383064281135234
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,Oversampling,Sensitive threshold,5,12,357,65,0.29411764705882354,0.07142857142857142,0.5223770809136663,0.0561248708569509
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,Oversampling,Sensitive learning,4,8,361,66,0.3333333333333333,0.05714285714285714,0.5177313201703445,0.053383064281135234
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,Undersampling,No sensitive,1,6,363,69,0.14285714285714285,0.014285714285714285,0.5820557491289199,-0.003107577003930253
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,Undersampling,Sensitive threshold,18,46,323,52,0.28125,0.2571428571428571,0.6064847077042199,0.13724782416877243
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,Undersampling,Sensitive learning,1,6,363,69,0.14285714285714285,0.014285714285714285,0.4990127758420441,-0.003107577003930253
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,Smote,No sensitive,1,5,364,69,0.16666666666666666,0.014285714285714285,0.6009485094850948,0.0011683679744182514
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,Smote,Sensitive threshold,1,4,365,69,0.2,0.014285714285714285,0.49407665505226483,0.005523661753297252
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,IBk,CFS with Best First,Smote,Sensitive learning,1,5,364,69,0.16666666666666666,0.014285714285714285,0.5003677893921796,0.0011683679744182514
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Naive Bayes,No selection,Oversampling,No sensitive,1,1,368,69,0.5,0.014285714285714285,0.702710027100271,0.019088355464760398
BOOKKEEPER,3,0.3153153153153153,0.20408163265306123,0.15945330296127563,Naive Bayes,No selection,Oversampling,Sensitive learning,1,0,369,69,1.0,0.014285714285714285,0.5071428571428571,0.02378420187566525
